Genes	Log2FC	padj	volcano
PHF10	-0.228062858672272	0.015427521319498	-0.413182357902557
PHF1	-0.460855601299734	0.000477216994565	-1.53063238039828
PHF11	0.064095664460684	0.733804517681254	0.008615714785443
PHF12	-0.106241222395705	0.31964793294615	-0.052624262794279
PHF13	-0.278675144133137	0.007257345445798	-0.596148056099171
PHF14	-0.396817860927342	0.000210658848272	-1.45886923715229
PHF15	0.225407442043201	0.164797227641129	0.176505319727905
PHF16	-0.300964316130276	0.003208797544039	-0.750501979355948
PHF17	-0.007098947062145	0.97530707216952	-7.70848154468503E-05
PHF19	-0.328442914257679	0.028647960532085	-0.50675663841838
PHF20	-0.235461066029683	0.017366494677346	-0.414479249545461
PHF2	0.147525910310378	0.315859497782014	0.073837612042666
PHF20L1	0.026743383051845	0.936444801362284	0.000762662903182
PHF21A	0.316317787973484	0.013966821101836	0.58673863344008
PHF23	0.108011768569793	0.370557312645404	0.046568692037022
PHF3	-0.234813080695321	0.025104804965868	-0.375758023495626
PHF5A	-0.384853077043489	9.19121002559567E-05	-1.55350844107331
PHF6	-0.134172787450301	0.207588546814945	-0.091612724598046
PHF8	-0.47212894537121	0.001303589545504	-1.36202549912837
PHGDH	-0.310673960588915	0.160051388135653	-0.247215869773499
PHIP	0.011933089910171	0.985708401771609	7.46002089784364E-05
PHKA1	0.452481590657977	0.280041773698817	0.250121497832054
PHKA2	-0.524288147444895	0.000114908000195	-2.06551166038034
PHKB	-0.189112047730833	0.200571812698643	-0.131949168064463
PHKG1	-0.03345431323594	0.810883689020418	-0.003045728695858
PHKG2	-0.344083524226073	0.004239706962966	-0.816394645848808
PHLDA1	0.930818029390932	0.001596346944445	2.60337954874291
PHLDB2	0.245886356673717	0.567200351611828	0.060552836911941
PHLDB3	-0.887789981360127	4.60270271326815E-07	-5.62591363728903
PHLPP1	-0.7852730895058	1.63945212064874E-07	-5.32831448536017
PHLPP2	0.465448035210384	9.48090098325236E-05	1.87256744395784
PHOSPHO2	-0.537042420621825	0.001854985733675	-1.46701699051164
PHPT1	-0.632388788796822	3.90092501808894E-05	-2.78809617981935
PHRF1	-0.334495835215408	3.70527871788058E-05	-1.48221096007323
PHTF1	0.340794276363734	0.059320261694592	0.418085376000575
PHTF2	0.312939658374082	0.028056154993426	0.485673539889096
PHYH	-0.647804353467027	0.064796247719096	-0.769883176466523
PHYHD1	-0.288315106078771	0.167251911730578	-0.223913846408685
PI15	0.764732258191559	0.065355177757747	0.905993600757506
PI4K2A	-0.281956662727265	0.000866488326724	-0.863418204990673
PI4K2B	-0.526630836118202	0.000659855350056	-1.67497636817372
PI4KA	-0.15384951749855	0.199175673273827	-0.107812158066077
PI4KAP1	-0.2708888717874	0.041277322479095	-0.37498834503268
PI4KAP2	-0.230505382944202	0.065962811688294	-0.272157899422636
PI4KB	-0.166754217688433	0.106195217622361	-0.162401105632431
PIAS1	-0.25338413005435	0.000650287328145	-0.807508543366634
PIAS2	-0.093400767716037	0.255104578414964	-0.055412970636743
PIAS3	0.112085655791824	0.286841575760357	0.060790540937167
PIAS4	-0.058188254267	0.220656168906443	-0.038188015982633
PIBF1	-0.202548424128156	0.035235043608498	-0.294307961777253
PICALM	0.056295084792671	0.255104578414964	0.033398846250314
PICK1	-0.246065328708589	0.046313225276491	-0.328323731239885
PID1	-0.75578475182752	0.001249862832916	-2.19414716555508
PIF1	-0.667527025611082	0.007170942232174	-1.43146082489818
PIGA	-0.178872157318223	0.111446722860241	-0.17045312740159
PIGB	-0.198898679049633	0.017740087799436	-0.348280385315682
PIGC	-0.406685970793538	0.000186331960285	-1.51682180865208
PIGF	-0.421925555981876	8.75465792664232E-05	-1.71207298941523
PIGG	-0.152367747723997	0.099437044497692	-0.152741321813792
PIGH	-0.516793173344648	1.07648877524761E-05	-2.567423572689
PIGK	-0.131046655192337	0.147499200961296	-0.108927333816732
PIGL	-0.255730469451405	0.092315235926085	-0.264611123280017
PIGM	-0.596117482155882	1.3820462662598E-07	-4.08905440732339
PIGN	-0.147325622868245	0.058786803489927	-0.1813166132301
PIGO	-0.347604963726793	0.000287425888221	-1.23103398228544
PIGP	-0.657964011689066	2.83786389120625E-06	-3.64973192466282
PIGQ	-0.082159345041107	0.54722352872142	-0.021512211640085
PIGR	-0.003150259027511	0.79976177606307	-0.00030569910866
PIGS	0.350081733840799	0.210506139602008	0.236912643738043
PIGT	-0.253486619147254	0.01336146095251	-0.475070946805856
PIGU	-0.371653014525137	0.00509589206342	-0.85211851665943
PIGV	-0.844953182447971	9.41054538624507E-09	-6.78191972369672
PIGW	-0.223131841833969	0.075376426578606	-0.250524500854915
PIGX	-0.127822732525337	0.248585969783622	-0.077271831153954
PIGY	-0.409301325059371	1.88432795055696E-05	-1.93388470928574
PIGZ	-0.172758715288311	0.56961683524767	-0.042225198605268
PIH1D1	-0.487002262561385	9.19121002559567E-05	-1.96584663301371
PIH1D2	0.207630854659662	0.912676239384091	0.008239468306325
PIK3AP1	0.065308183295055	0.386599140949411	0.026955241797624
PIK3C2A	0.237358702767032	0.042473216059409	0.32562880908088
PIK3C2B	0.771966848689416	4.1460073537084E-06	4.1550111548405
PIK3C3	-0.035451598820145	0.683455999441561	-0.00585977491111
PIK3CA	0.147473588584549	0.235736016907284	0.092550598548023
PIK3CB	-0.24026040381504	0.008764603147229	-0.494279978823374
PIK3IP1	0.856269970265499	3.4655239139857E-05	3.81916195132304
PIK3R1	-0.588842463568006	0.003783656669411	-1.42622842891783
PIK3R2	-0.023303936026448	0.97530707216952	-0.000253048739772
PIK3R3	0.19994123456683	0.192639021887943	0.143009114790585
PIK3R4	-0.209746000112293	0.059320261694592	-0.257315751476911
PIK3R6	0.78312766977753	0.000200990763107	2.89508508709449
PIKFYVE	-0.028292512255707	0.933892120423601	-0.000840380664607
PILRA	0.887768484642899	1.49841349002936E-05	4.28292215788034
PILRB	-0.403822634948334	0.004740868852018	-0.938541170067677
PIM1	-0.509857609051134	0.014918681447374	-0.931137430969793
PIM2	-0.168987741542914	0.638221004221315	-0.032957494533814
PIM3	0.323655976846274	0.082086894574442	0.351401765368153
PIN1	-0.266086558742831	0.018126960521796	-0.463436310148757
PIN1L	-0.342505636837849	0.237326331708951	-0.213947541244598
PIN4	-0.782474072114217	6.32804198521872E-08	-5.63282008423223
PINK1	-0.142836143994065	0.52038586826512	-0.04051897255289
PINX1	-0.401789327739366	0.00657708117996	-0.876690972786985
PION	-0.332496847510394	0.031676425141763	-0.498500499332416
PIP4K2A	0.648705279788129	7.5824085538449E-07	3.97020139481815
PIP4K2B	-0.366709325413992	3.58255145269454E-05	-1.63031909254526
PIP4K2C	0.106348159643188	0.463155897152065	0.035549297301318
PIP5K1A	-0.095523117382445	0.399177500408007	-0.03809786180655
PIP5K1C	0.635989884034643	2.05084042491051E-08	4.88953355883098
PIP5KL1	0.394232334893071	0.261716135952243	0.229510041433386
PIPSL	-0.537848136946269	5.77828157858623E-05	-2.27950867244785
PIR	-0.865141140597653	0.001321262544116	-2.49075075345089
PISD	0.14870588613405	0.567200351611828	0.036620833269206
PITPNA	0.326944386337105	0.0005689276943	1.06091587334635
PITPNB	-0.152565096876256	0.078034856778024	-0.16899809131168
PITPNC1	-0.35778396501708	0.0408752153583	-0.496797327524719
PITPNM1	0.775298257560281	3.02305771982192E-05	3.50400200054171
PITPNM2	-0.26168444088449	0.193953587790252	-0.186398398323285
PITRM1	0.081167412370544	0.808260019468504	0.0075038382346
PJA1	0.303273209638404	0.202042350000578	0.210640709219622
PJA2	-0.205584998783993	0.099437044497692	-0.206089050526855
PKD1	0.113190395508845	0.327157081367015	0.054924923479056
PKD1L1	0.88361464776163	8.32842139345979E-05	3.60465056079307
PKD1L2	-0.195998256817356	0.649521773869728	-0.036731305279626
PKD2L1	-0.324609581555408	0.288745864088093	-0.175121749429984
PKDREJ	-0.545603339102335	0.006661329319955	-1.18747243777432
PKIB	0.84408505916518	0.058257322696069	1.042149177613
PKIG	-0.235559740453597	0.027498818268362	-0.367634781810548
PKMYT1	-0.423650983684816	0.078714943418121	-0.467686458402314
PKN1	0.019754756669072	0.772141459981984	0.002218520958197
PKN2	-0.22837918475986	0.015598682471764	-0.412661108305942
PKN3	0.034297027926301	0.965150762869969	0.000528340286495
PKNOX1	-0.123173680264326	0.034571679669951	-0.179991176334625
PKP2	-0.229049338795195	0.143182865564503	-0.193342596904517
PKP4	0.008034254872374	0.848283434044919	0.000574119932725
PL-5283	-0.4443298288871	4.62586189145464E-06	-2.3704140314421
PLA1A	-0.12415003873113	0.633223251841043	-0.024636724299518
PLA2G12A	-0.129108075452968	0.107045321656228	-0.125290647708198
PLA2G15	0.134319824928479	0.742476335407052	0.01736988835899
PLA2G16	-0.77140013269348	0.000371675616036	-2.64577589157757
PLA2G4C	0.24551849716877	0.633223251841043	0.0487214630539
PLA2G6	-0.338971833737852	0.10268755893021	-0.335067613778141
PLA2G7	0.154949080714327	0.097046160643427	0.15696677210457
PLAA	-0.099514203385836	0.197836152511566	-0.070027581936922
PLAC2	0.271986870483024	0.269918467423701	0.154697265332462
PLAC8L1	-0.864884915032449	0.005830398082445	-1.9324139154251
PLAG1	-0.574460857211623	0.107890923897545	-0.555512316338563
PLAGL2	0.006114789108975	0.97280349802336	7.32238439452202E-05
PLB1	0.759045018394348	0.002354383094032	1.99486357175233
PLBD2	0.209242685577438	0.084838601285397	0.224183973449103
PLCB1	-0.435397777639475	0.018500066954686	-0.754468894133064
PLCB3	0.176264945373349	0.217837583491699	0.116663983973745
PLCD1	-0.392609338215677	0.002115790731158	-1.05004438927046
PLCD4	0.056926062368372	0.544726660028884	0.015018311703121
PLCG1	0.095331913526782	0.268333468261836	0.054465520364759
PLCG2	0.033460177109659	0.638221004221315	0.006525701770575
PLCH1	-0.065922901939318	0.998644052037285	-3.88470690818374E-05
PLCH2	0.302827704660447	0.380407297664171	0.127112280380595
PLCL2	0.370319406703811	0.410003777498319	0.143392170681118
PLCXD1	-0.362039680548511	0.079347104014443	-0.398413416019674
PLCXD2	0.152992992596289	0.487098696062256	0.047792415056551
PLD1	0.87947713767689	0.00011147252914	3.47642550085487
PLD2	0.590997360669953	5.44393475752624E-07	3.70205893613933
PLD3	-0.05364620095056	0.595319427397786	-0.012083803794148
PLD6	-0.172527174916386	0.346312582196055	-0.079454238235804
PLDN	-0.026942821252175	0.709577547194641	-0.004014484007108
PLEC	0.435962828908637	0.001303589545504	1.25769134781354
PLEK	0.821775326050826	0.000612434898812	2.64031487324309
PLEKHA1	0.031622100110462	0.549493009260986	0.008222942241225
PLEKHA3	-0.166512871862271	0.090833374709881	-0.173465541942132
PLEKHA5	-0.286176454467352	0.003289660779153	-0.710532890316199
PLEKHA6	-0.28113325007978	0.813138372841951	-0.025255758357744
PLEKHA7	-0.096616198406621	0.696496930231233	-0.015176549097418
PLEKHA8	-0.277987933440439	0.118801024758488	-0.257188824327965
PLEKHA9	-0.323641653580031	0.01103380901782	-0.633455567806168
PLEKHB2	0.839661777819212	4.85118703283309E-10	7.82073741145189
PLEKHF1	-0.415887650278691	0.100216636923021	-0.415496788848222
PLEKHF2	0.026719252157019	0.861759206754302	0.001726439576708
PLEKHG1	0.950487330231502	1.44187598986898E-07	6.50235234673128
PLEKHG2	0.783691791653876	6.42855666782107E-07	4.85253064326504
PLEKHG3	0.266722673478258	0.024074730242515	0.431674262370283
PLEKHG6	-0.053523224047608	0.623042564038405	-0.010998074264532
PLEKHG7	-0.591671479981794	0.114111419243452	-0.557751482471291
PLEKHH1	-0.333624288827927	0.012922834102872	-0.63009692113532
PLEKHH3	0.087672494947855	0.612612264213499	0.018657961787307
PLEKHJ1	-0.282517789770536	0.107045321656228	-0.274164390920176
PLEKHM1	0.040320022708346	0.818433419403933	0.00350851311134
PLEKHM1P	0.317572927048275	0.063124443945735	0.381024771002181
PLEKHM2	0.120898889257679	0.374412487443993	0.051581471816652
PLEKHM3	-0.329781002221419	0.00155249898737	-0.926344504659945
PLEKHO1	0.933987924638878	8.96451600419745E-06	4.71427897493866
PLEKHO2	0.929571508631799	4.98127928169199E-10	8.64748686160679
PLGLB2	-0.404160233407986	0.234191326308901	-0.254794410126406
PLIN1	-0.658063536790803	0.180908332790225	-0.488639438790427
PLIN2	-0.436665553997201	0.097046160643427	-0.442351656326132
PLIN3	0.295562219906321	0.030735672026569	0.446995676953346
PLK1	-0.362184472366198	0.151952121935135	-0.296373102051595
PLK1S1	-0.79275800042394	1.82018259069587E-07	-5.34309779040881
PLK2	0.862595388439332	2.79329887459355E-07	5.65334890161831
PLK4	-0.276135363740325	0.245289756771891	-0.168531097406755
PLK5P	-0.570267864698133	0.195209006801104	-0.404605134503684
PLLP	0.516600723711257	0.189948890553511	0.372656771177872
PLOD1	-0.584698674884059	0.000174594602632	-2.19727960335604
PLOD2	-0.388336716737633	0.04326296003771	-0.52964614509534
PLOD3	-0.113764874564953	0.55223086995776	-0.029337608465204
PLP2	0.947679459224632	0.000344848661432	3.28121830852019
PLRG1	-0.239288431579583	0.000450153146693	-0.800812167189506
PLS1	-0.037622719466356	0.336433387485405	-0.017799342875
PLS3	0.246191947604515	0.036311164651944	0.354506512856189
PLSCR1	0.920573224925159	1.57236551176642E-07	6.26307067641499
PLSCR3	0.787350470502921	9.9899792495408E-10	7.08649705783227
PLSCR4	0.269491426476761	0.1612003833493	0.213608048398862
PLVAP	0.635221410111868	0.000382847980936	2.17053481324651
PLXNA2	0.132022801418667	0.615045619646128	0.027869045678606
PLXNB1	-0.480154318413699	0.010413414956817	-0.951861198054234
PLXNB2	0.311371342669787	0.097819971847887	0.31435193441735
PLXNC1	0.485005454756863	0.360299872426979	0.215020325739764
PLXND1	0.823242843947727	6.16276885762579E-07	5.11252256669679
PM20D1	0.64329284665305	0.006746551986959	1.39653610289028
PM20D2	-0.535447256851907	0.002749601690829	-1.37113596852096
PMCH	0.627837371462422	0.151952121935135	0.513755071134307
PMF1	-0.734245206654053	3.23673872847127E-07	-4.76517235387253
PMFBP1	0.168897205339814	0.649521773869728	0.031652397888383
PML	0.413883474960693	0.000360812281394	1.42488437401895
PMM1	-0.741872351173561	4.38531641439547E-06	-3.97495136427281
PMM2	-0.140941339223519	0.458492403632777	-0.047732301090197
PMPCA	-0.405831647253008	0.004346436579787	-0.958520234346049
PMPCB	-0.37948198377995	8.9019742732184E-05	-1.53709696098516
PMS1	-0.36637031887395	5.92526585734857E-06	-1.91512469505629
PMS2	-0.111072063163851	0.097046160643427	-0.112518403758509
PMS2CL	-0.175399424101121	0.192639021887943	-0.125455444094977
PMS2L1	-0.263495300406471	0.022153933748211	-0.435965924628458
PMS2L11	0.087578181846768	0.662248446323484	0.015674659955086
PMS2L2	-0.661565359096512	0.000192020949689	-2.45880780929474
PMS2L3	-0.249070086193092	0.144189687188796	-0.209484331386208
PMS2L4	-0.001951904008172	0.638221004221315	-0.000380677705332
PMS2L5	-0.247368768986027	0.109647552324925	-0.237474280112074
PMVK	-0.795166471769398	9.3065626064708E-07	-4.79581653023432
PNCK	-0.076827148262997	0.769619870791256	-0.008737069695936
PNKD	-0.566605875095949	9.3065626064708E-07	-3.41731941472134
PNKP	-0.134627508321913	0.251810685200917	-0.080631894210985
PNMA6A	-0.761936195521407	0.019308213737126	-1.306155144217
PNMT	-0.713105642197259	0.155273125511143	-0.576833795988675
PNN	-0.109727522313266	0.271682896104803	-0.062098941811837
PNO1	-0.116318778333552	0.228063431534986	-0.074670182014244
PNOC	0.939840081145753	0.022388987425424	1.55070375412296
PNP	0.447924866102255	0.003599284893411	1.09463152081351
PNPLA2	-0.548511124141896	0.000144264864556	-2.10674315211231
PNPLA3	-0.91482515515961	0.011543252334007	-1.77263091479529
PNPLA4	-0.294053992730512	0.015598682471764	-0.531329712335885
PNPLA6	-0.182919916445773	0.093938093293621	-0.18788770293957
PNPLA7	0.036710299740401	0.861759206754302	0.002372001804998
PNPLA8	-0.021649137916976	0.912676239384091	-0.000859108276651
PNPO	-0.868425045241789	4.38531641439547E-06	-4.65302058082085
PNPT1	-0.131064874470633	0.120651229265837	-0.120378925745309
PNRC1	-0.096480137687507	0.153004435101743	-0.078659868427035
PNRC2	-0.087472810046568	0.504019270293759	-0.026027784692113
POC1B	0.143789872519922	0.170904126764584	0.110322413082751
POC5	-0.108919317225535	0.207588546814945	-0.07436974070533
POFUT1	-0.489851746473256	1.55311307885512E-05	-2.35559757119818
POFUT2	-0.082541387863513	0.314012542054018	-0.041522693227619
POGK	-0.060857548808946	0.55223086995776	-0.015693903289012
POGZ	-0.289271017192327	0.028347656505916	-0.447641934725488
POLA1	-0.143165986247232	0.338385020322572	-0.067372319779133
POLA2	-0.578900283977338	2.67912106602288E-05	-2.6467365331497
POLB	-0.60751613947158	0.00151119368855	-1.71360854463869
POLD1	-0.487965002213709	0.000417991182697	-1.64875219344753
POLD2	-0.702483534384026	1.11509419122978E-06	-4.18166561899407
POLD3	0.027403484137826	0.451788349572186	0.009455982502573
POLD4	-0.382708311926475	0.054254073807832	-0.484343257478261
POLDIP2	-0.669635500086803	2.17843583389887E-09	-5.80028575710606
POLDIP3	-0.054977793480017	0.52038586826512	-0.015595798393492
POLE	-0.532864928404316	2.45752919460229E-05	-2.45624158776864
POLE3	-0.424832128363287	1.11593925311254E-05	-2.1039214038051
POLE4	-0.240412605148459	0.080715259324758	-0.262781640586825
POLG	0.104235926658125	0.508642385646387	0.030602360165119
POLG2	-0.480761647929654	9.46329567342779E-06	-2.41532613033666
POLH	-0.202456373568222	0.062617965211144	-0.243615966694287
POLI	0.259589518812968	0.06421623445489	0.309522903383256
POLK	-0.172647193376227	0.186066913179484	-0.126089571002883
POLL	-0.558157325160581	1.18598067896979E-06	-3.30759698812681
POLM	-0.364234423748765	3.12807321517933E-05	-1.64077521900376
POLN	-0.209168672115442	0.403368838106276	-0.082474717093135
POLQ	-0.72068663751917	0.010178127974516	-1.43584711680624
POLR1A	-0.309655037259711	0.013212227562077	-0.581849232736492
POLR1B	-0.304662576416437	0.000366171137301	-1.04691685275396
POLR1C	-0.360426749855393	0.002033417286541	-0.970187169888969
POLR1D	-0.60450628839737	2.78173820619345E-06	-3.35844575993671
POLR1E	-0.338205437475556	0.008660017091898	-0.697542373723352
POLR2A	0.542631845155189	6.52610171107747E-06	2.8137339555987
POLR2B	0.09945412182294	0.479954499308671	0.031705967343794
POLR2C	-0.166173893260128	0.183443416534134	-0.122386718386442
POLR2D	-0.448270780313251	1.0941068444035E-06	-2.67211534405603
POLR2E	-0.485111024504711	0.000100892295402	-1.93857253833387
POLR2F	-0.746138687186702	8.49911137315736E-06	-3.7833905847676
